DESTINATION,LOCATIONID,CITY,AIRPORT
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1469,1469,Frankfurt,FRA
1473,1473,Fresno,Unknown
1473,1473,Fresno,Unknown
1473,1473,Fresno,Unknown
1473,1473,Fresno,Unknown
1473,1473,Fresno,Unknown
1473,1473,Fresno,Unknown
1480,1480,Fsd,Unknown
1480,1480,Fsd,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1484,1484,Ft Lauderdale,Unknown
1491,1491,Ft Myers,Unknown
1491,1491,Ft Myers,Unknown
1491,1491,Ft Myers,Unknown
1502,1502,Ft. Lauderdale,Unknown
1547,1547,Gdl,Unknown
1553,1553,Geneva,GVA
1553,1553,Geneva,GVA
1553,1553,Geneva,GVA
1572,1572,Ghana,Unknown
1607,1607,Grand Junction,Unknown
1610,1610,Grand Rapids,Unknown
1610,1610,Grand Rapids,Unknown
1610,1610,Grand Rapids,Unknown
1610,1610,Grand Rapids,Unknown
1610,1610,Grand Rapids,Unknown
1610,1610,Grand Rapids,Unknown
1610,1610,Grand Rapids,Unknown
1610,1610,Grand Rapids,Unknown
1610,1610,Grand Rapids,Unknown
1623,1623,Great Falls,Unknown
1623,1623,Great Falls,Unknown
1627,1627,Green Bay,Unknown
1627,1627,Green Bay,Unknown
1627,1627,Green Bay,Unknown
1627,1627,Green Bay,Unknown
1627,1627,Green Bay,Unknown
1628,1628,"Green Bay, Wi",Unknown
1630,1630,Greensboro,Unknown
1630,1630,Greensboro,Unknown
1631,1631,"Greensboro, Nc",Unknown
1632,1632,Greenville,Unknown
1632,1632,Greenville,Unknown
1632,1632,Greenville,Unknown
1632,1632,Greenville,Unknown
1632,1632,Greenville,Unknown
1633,1633,Greenville Sc,Unknown
1635,1635,"Greenville, Sc",Unknown
1635,1635,"Greenville, Sc",Unknown
1651,1651,Grr,Unknown
1652,1652,Gso,Unknown
1656,1656,Gua,Unknown
1657,1657,Guadalajara,Unknown
1660,1660,Guam,Unknown
1660,1660,Guam,Unknown
1660,1660,Guam,Unknown
1660,1660,Guam,Unknown
1660,1660,Guam,Unknown
1660,1660,Guam,Unknown
1662,1662,"Guam, Usa",Unknown
1664,1664,Guanajuato,Unknown
1678,1678,Guatemala,Unknown
1678,1678,Guatemala,Unknown
1679,1679,Guatemala City,Unknown
1679,1679,Guatemala City,Unknown
1688,1688,Gulfport,Unknown
1691,1691,Gunnison,Unknown
1726,1726,Halifax,Unknown
1726,1726,Halifax,Unknown
1726,1726,Halifax,Unknown
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1733,1733,Hamburg,HAM
1751,1751,Harrisburg,Unknown
1763,1763,Havana,Unknown
1765,1765,Hawaii,Unknown
1765,1765,Hawaii,Unknown
1765,1765,Hawaii,Unknown
1765,1765,Hawaii,Unknown
1765,1765,Hawaii,Unknown
1765,1765,Hawaii,Unknown
1766,1766,Hays,Unknown
1782,1782,Helsinki,HEL
1800,1800,Hia,Unknown
1804,1804,Hilo,Unknown
1805,1805,Hilton Head,Unknown
1805,1805,Hilton Head,Unknown
1817,1817,Hln,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1820,1820,Hnl,Unknown
1858,1858,Hobbs,Unknown
1858,1858,Hobbs,Unknown
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1874,1874,Hong Kong,HKG
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1880,1880,Honolulu,Unknown
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1890,1890,Houston,IAH
1899,1899,Hsv,Unknown
1916,1916,Huntsville,Unknown
1916,1916,Huntsville,Unknown
6,6,Aalborg,Unknown
31,31,Acapulco,Unknown
32,32,Accra,ACC
32,32,Accra,ACC
32,32,Accra,ACC
39,39,Add,Unknown
43,43,Addis Ababa,Unknown
69,69,Aguadilla Pr,Unknown
75,75,Ahmedabad,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
115,115,Albuquerque,Unknown
130,130,Allentown,Unknown
130,130,Allentown,Unknown
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
157,157,Amsterdam,AMS
162,162,Anc,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
163,163,Anchorage,Unknown
194,194,Appleton,Unknown
194,194,Appleton,Unknown
195,195,"Appleton, Wi",Unknown
203,203,Arcata,Unknown
203,203,Arcata,Unknown
205,205,Argentina,Unknown
211,211,Arkansas,Unknown
221,221,Aruba,Unknown
221,221,Aruba,Unknown
221,221,Aruba,Unknown
228,228,Asheville,Unknown
228,228,Asheville,Unknown
228,228,Asheville,Unknown
241,241,Aspen,Unknown
241,241,Aspen,Unknown
241,241,Aspen,Unknown
256,256,Athens,ATH
256,256,Athens,ATH
256,256,Athens,ATH
256,256,Athens,ATH
256,256,Athens,ATH
256,256,Athens,ATH
256,256,Athens,ATH
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
258,258,Atlanta,ATL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
265,265,Auckland,AKL
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
275,275,Austin,AUS
282,282,Avp,Unknown
308,308,Baja,Unknown
309,309,Bakersfield,Unknown
318,318,Baltimore,BWI
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
319,319,Baltimore,Unknown
322,322,Baltimore Md,Unknown
323,323,Baltimore Washington,Unknown
342,342,Bangkok,BKK
342,342,Bangkok,BKK
345,345,Bangor,Unknown
345,345,Bangor,Unknown
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
361,361,Barcelona,BCN
366,366,Bari,BRI
381,381,Batimore,Unknown
382,382,Baton Rouge,Unknown
382,382,Baton Rouge,Unknown
382,382,Baton Rouge,Unknown
386,386,Bay City,Unknown
403,403,Beijing,PEK
403,403,Beijing,PEK
403,403,Beijing,PEK
418,418,Belize,Unknown
418,418,Belize,Unknown
418,418,Belize,Unknown
429,429,Bengaluru,Unknown
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
439,439,Berlin,BER
452,452,Bgr,Unknown
452,452,Bgr,Unknown
464,464,Bhm,Unknown
480,480,"Billings, Mt",Unknown
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
491,491,Birmingham,BHX
497,497,Bismarck,Unknown
497,497,Bismarck,Unknown
497,497,Bismarck,Unknown
497,497,Bismarck,Unknown
524,524,Bna,Unknown
524,524,Bna,Unknown
524,524,Bna,Unknown
525,525,Boa,GOT
547,547,Boi,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
548,548,Boise,Unknown
564,564,Bora Bora,Unknown
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
567,567,Boston,BOS
599,599,Brisbane,BNE
599,599,Brisbane,BNE
604,604,Brownsville,Unknown
604,604,Brownsville,Unknown
611,611,Brussel,Unknown
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
612,612,Brussels,BRU
628,628,Budapest,BUD
628,628,Budapest,BUD
632,632,Buenos Aires,EZE
632,632,Buenos Aires,EZE
634,634,Buf,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
635,635,Buffalo,Unknown
649,649,Burbank,Unknown
649,649,Burbank,Unknown
649,649,Burbank,Unknown
649,649,Burbank,Unknown
649,649,Burbank,Unknown
654,654,Burlington,Unknown
654,654,Burlington,Unknown
654,654,Burlington,Unknown
654,654,Burlington,Unknown
654,654,Burlington,Unknown
654,654,Burlington,Unknown
654,654,Burlington,Unknown
655,655,"Burlington, Vt",Unknown
675,675,Bzn,Unknown
678,678,Cabo,Unknown
678,678,Cabo,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
694,694,Calgary,Unknown
695,695,Calgary,YYC
695,695,Calgary,YYC
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
721,721,Cancun,CUN
722,722,Cancún,Unknown
742,742,Carlsbad,Unknown
783,783,Cedar Rapids,Unknown
783,783,Cedar Rapids,Unknown
783,783,Cedar Rapids,Unknown
783,783,Cedar Rapids,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
826,826,Charleston,Unknown
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
834,834,Charlotte,CLT
838,838,Chattanooga,Unknown
849,849,Chennai,MAA
849,849,Chennai,MAA
850,850,Chennai,Unknown
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
864,864,Chicago,ORD
